rt,response,locator,time_elapsed,trial,distractor,target,type,id,file
7179.040000002831,insect,NA,2630754,10,5,N,known,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
4245.949999996461,shoe,NA,2637106,11,8,C,known,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
33529.974999997765,sculpture,NA,2671994,12,D,7,unknown,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
121718.45500000194,plastic,NA,2795818,13,I,9,unknown,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
5025.67499999702,chair,NA,2801698,14,1,E,known,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
7572.090000001714,cat,NA,2810626,15,16,B,known,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
4718.3149999980815,cat,NA,2816201,16,10,B,known,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
33024.185000002384,cat,NA,2850641,17,6,B,known,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
40818.28500000108,cape,NA,2895433,18,B,3,unknown,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
3630.8749999734573,bird,NA,79659,1,practiceDistractor1,practiceTarget1,practice,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
4058.024999976624,plane,NA,86835,2,practiceDistractor2,practiceTarget2,practice,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
8306.27000000095,bow,NA,99031,3,E,8,unknown,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
2082.5999999651685,cup,NA,104231,4,3,M,known,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
4826.975000032689,tool,NA,109924,5,A,9,unknown,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
5392.234999977518,car,NA,116182,6,10,I,known,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
4059.8750000353903,blimp,NA,121360,7,D,16,unknown,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
1954.02499998454,blimp,NA,124444,8,H,16,unknown,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
1534.0600000345148,blimp,NA,127347,9,F,16,unknown,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
1611.060000024736,tree,NA,131576,10,16,J,known,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
1376.2950000236742,shoe,NA,133821,11,1,C,known,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
3723.71499997098,not cat,NA,140166,12,B,4,unknown,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
3176.919999998063,not flower,NA,145209,13,L,12,unknown,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
3038.944999978412,butterfly,NA,149123,14,2,K,known,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
1328.0050000175834,fork,NA,151566,15,5,G,known,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
1131.9999999832362,fork,NA,154820,16,7,G,known,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
1446.8200000119396,fork,NA,157132,17,15,G,known,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
2297.024999978021,not fork,NA,161055,18,G,11,unknown,18,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3Y4W8Q93L09MGH12HMAU05GUAWWVDI.json
4764.849999977741,bird,NA,80049,1,practiceDistractor1,practiceTarget1,practice,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
6125.614999997197,plane,NA,89295,2,practiceDistractor2,practiceTarget2,practice,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
6683.754999976372,art,NA,100478,3,E,4,unknown,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
4565.379999985453,flower,NA,106907,4,5,L,known,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
9361.864999984391,ball,NA,119385,5,N,8,unknown,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
5024.024999991525,car,NA,125280,6,11,I,known,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
8052.564999990864,plunger,NA,134198,7,H,10,unknown,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
12546.864999982063,plunger,NA,148861,8,K,10,unknown,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
6019.479999988107,plunger,NA,156247,9,F,10,unknown,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
4702.4099999980535,shoe,NA,162820,10,10,C,known,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
4150.4600000043865,tree,NA,170086,11,15,J,known,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
21964.64500000002,device,NA,194169,12,D,6,unknown,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
7916.129999997793,inanimate,NA,203201,13,B,9,unknown,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
3175.855000008596,fork,NA,208492,14,7,G,known,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
3297.32499999227,apple,NA,214404,15,12,A,known,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
3866.390000010142,apple,NA,219386,16,3,A,known,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
3350.015000003623,apple,NA,224605,17,1,A,known,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
10344.159999978729,inedible,NA,238066,18,A,2,unknown,30,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-324G5B4FB4XQ67ZCNCJJFKG8UPH073.json
5814.274999982445,bird,NA,81680,1,practiceDistractor1,practiceTarget1,practice,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
10598.070000007283,airplane,NA,93888,2,practiceDistractor2,practiceTarget2,practice,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
15031.214999995427,shape,NA,115165,3,F,11,unknown,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
5045.25999998441,flower,NA,121575,4,3,L,known,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
10969.744999980321,not a fork,NA,135155,5,G,16,unknown,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
3080.8499999984633,cat,NA,140095,6,1,B,known,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
13744.084999983897,flower,NA,154696,7,J,8,unknown,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
8617.94500000542,not a car,NA,164923,8,I,8,unknown,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
11073.690000019269,art,NA,177102,9,A,8,unknown,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
5786.049999995157,shoe,NA,184750,10,8,C,known,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
6615.755000006175,chair,NA,192222,11,7,E,known,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
9285.705000016605,object,NA,202365,12,D,6,unknown,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
6989.849999983562,donut,NA,210966,13,M,4,unknown,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
4001.589999999851,dice,NA,215829,14,12,H,known,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
2775.2399999881163,crab,NA,220465,15,10,N,known,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
2542.6900000020396,crab,NA,224368,16,5,N,known,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
2219.2199999990407,crab,NA,227699,17,2,N,known,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
4361.180000007153,object,NA,233920,18,N,9,unknown,17,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-33M4IA01QHQ8LGP2Z26WTFUJ58VXRT.json
10218.364999999729,bird,NA,135618,1,practiceDistractor1,practiceTarget1,practice,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
9055.610000000335,fly,NA,146029,2,practiceDistractor2,practiceTarget2,practice,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
10205.629999999452,spin,NA,159881,3,H,12,unknown,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
7783.134999999689,write,NA,169770,4,6,D,known,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
12695.455000000045,pointy,NA,184570,5,I,5,unknown,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
14028.795000000187,sit,NA,201703,6,4,E,known,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
12614.494999999792,puzzle,NA,215173,7,J,15,unknown,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
8978.61499999999,blocks,NA,225006,8,A,15,unknown,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
10157.760000000068,shapes,NA,238269,9,G,15,unknown,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
11918.67999999976,seafood,NA,251543,10,15,N,known,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
12795.265000000654,finger,NA,267444,11,11,F,known,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
13699.129999999946,tube,NA,283249,12,C,2,unknown,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
11307.734999999404,duster,NA,295412,13,K,10,unknown,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
8651.985000000452,plants,NA,306671,14,9,L,known,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
6318.610000000277,pet,NA,314846,15,7,B,known,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
3751.1549999999115,pet,NA,320702,16,16,B,known,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
6268.884999999485,pet,NA,329079,17,3,B,known,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
6398.694999999891,spikey,NA,338083,18,B,1,unknown,6,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-36WLNQG780ZCZ9HW80UE5B487GXEB4.json
5149.904999998398,Bird,NA,140775,1,practiceDistractor1,practiceTarget1,practice,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
6524.390000035055,Plane,NA,148913,2,practiceDistractor2,practiceTarget2,practice,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
9465.255000046454,Not a shoe,NA,162887,3,C,5,unknown,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
7474.030000041239,cup,NA,171217,4,15,M,known,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
9578.244999982417,not butterfly,NA,182407,5,K,9,unknown,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
5794.559999951161,die,NA,189311,6,2,H,known,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
6784.820000058971,not a tree,NA,197706,7,J,4,unknown,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
6696.044999989681,not a ring,NA,205760,8,F,4,unknown,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
5354.034999967553,not a pen,NA,212973,9,D,4,unknown,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
3932.1800000034273,apple,NA,219517,10,4,A,known,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
3781.87499998603,flower,NA,225410,11,16,L,known,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
6214.389999979176,not chair,NA,232985,12,E,8,unknown,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
6393.784999963827,not crab,NA,242488,13,N,11,unknown,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
3563.2149999728426,fork,NA,247662,14,12,G,known,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
3091.7200000258163,cat,NA,252614,15,6,B,known,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
1929.7849999275059,cat,NA,256402,16,3,B,known,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
1919.080000021495,cat,NA,260930,17,1,B,known,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
5441.635000053793,not cat,NA,267731,18,B,10,unknown,4,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-39ASUFLU6YWJCCKXDWMWU8V0QJFXEQ.json
9178.039999998873,bird,NA,134596,1,practiceDistractor1,practiceTarget1,practice,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
16528.760000001057,fly,NA,151983,2,practiceDistractor2,practiceTarget2,practice,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
8191.649999997026,art,NA,165150,3,N,5,unknown,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
8446.340000002238,fruit,NA,175456,4,4,A,known,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
8460.340000001452,art,NA,185775,5,J,2,unknown,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
8969.910000003438,jewelry,NA,196605,6,1,F,known,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
12986.925000001065,toy,NA,211698,7,L,16,unknown,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
13893.624999996973,toy,NA,226948,8,D,16,unknown,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
15843.769999999495,art,NA,245898,9,M,16,unknown,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
